movieId,title,genres
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
3489,Hook (1991),Adventure|Comedy|Fantasy
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
6870,Mystic River (2003),Crime|Drama|Mystery
333,Tommy Boy (1995),Comedy
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
168,First Knight (1995),Action|Drama|Romance
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama
3702,Mad Max (1979),Action|Adventure|Sci-Fi
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western
4025,Miss Congeniality (2000),Comedy|Crime
6942,Love Actually (2003),Comedy|Drama|Romance
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller
3006,"Insider, The (1999)",Drama|Thriller
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
44,Mortal Kombat (1995),Action|Adventure|Fantasy
2539,Analyze This (1999),Comedy
2248,Say Anything... (1989),Comedy|Drama|Romance
6807,Monty Python's The Meaning of Life (1983),Comedy
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi
3552,Caddyshack (1980),Comedy
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance
7,Sabrina (1995),Comedy|Romance
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
4310,Pearl Harbor (2001),Action|Drama|Romance|War
5991,Chicago (2002),Comedy|Crime|Drama|Musical
68157,Inglourious Basterds (2009),Action|Drama|War
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
1947,West Side Story (1961),Drama|Musical|Romance
785,Kingpin (1996),Comedy
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama
2641,Superman II (1980),Action|Sci-Fi
8798,Collateral (2004),Action|Crime|Drama|Thriller
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical
3256,Patriot Games (1992),Action|Thriller
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
3101,Fatal Attraction (1987),Drama|Thriller
2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
3,Grumpier Old Men (1995),Comedy|Romance
4718,American Pie 2 (2001),Comedy
50872,Ratatouille (2007),Animation|Children|Drama
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
63082,Slumdog Millionaire (2008),Crime|Drama|Romance
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
902,Breakfast at Tiffany's (1961),Drama|Romance
8949,Sideways (2004),Comedy|Drama|Romance
22,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi
2336,Elizabeth (1998),Drama
2124,"Addams Family, The (1991)",Children|Comedy|Fantasy
2580,Go (1999),Comedy|Crime
1029,Dumbo (1941),Animation|Children|Drama|Musical
2144,Sixteen Candles (1984),Comedy|Romance
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
1231,"Right Stuff, The (1983)",Drama
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
3752,"Me, Myself & Irene (2000)",Adventure|Comedy
515,"Remains of the Day, The (1993)",Drama|Romance
4816,Zoolander (2001),Comedy
4776,Training Day (2001),Crime|Drama|Thriller
1967,Labyrinth (1986),Adventure|Fantasy|Musical
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
431,Carlito's Way (1993),Crime|Drama
180,Mallrats (1995),Comedy|Romance
2770,Bowfinger (1999),Comedy
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi
1345,Carrie (1976),Drama|Fantasy|Horror|Thriller
246,Hoop Dreams (1994),Documentary
1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
1831,Lost in Space (1998),Action|Adventure|Sci-Fi
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
2871,Deliverance (1972),Adventure|Drama|Thriller
1953,"French Connection, The (1971)",Action|Crime|Thriller
30749,Hotel Rwanda (2004),Drama|War
236,French Kiss (1995),Action|Comedy|Romance
1663,Stripes (1981),Comedy|War
1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War
475,In the Name of the Father (1993),Drama
355,"Flintstones, The (1994)",Children|Comedy|Fantasy
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
4148,Hannibal (2001),Horror|Thriller
3967,Billy Elliot (2000),Drama
4361,Tootsie (1982),Comedy|Romance
3107,Backdraft (1991),Action|Drama
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller
2289,"Player, The (1992)",Comedy|Crime|Drama
1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller
3863,"Cell, The (2000)",Drama|Horror|Thriller
2490,Payback (1999),Action|Thriller
1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
2140,"Dark Crystal, The (1982)",Adventure|Fantasy
2694,Big Daddy (1999),Comedy
2723,Mystery Men (1999),Action|Comedy|Fantasy
1882,Godzilla (1998),Action|Sci-Fi|Thriller
68954,Up (2009),Adventure|Animation|Children|Drama
805,"Time to Kill, A (1996)",Drama|Thriller
441,Dazed and Confused (1993),Comedy
2160,Rosemary's Baby (1968),Drama|Horror|Thriller
5956,Gangs of New York (2002),Crime|Drama
2541,Cruel Intentions (1999),Drama
2915,Risky Business (1983),Comedy
852,Tin Cup (1996),Comedy|Drama|Romance
4223,Enemy at the Gates (2001),Drama|War
2953,Home Alone 2: Lost in New York (1992),Children|Comedy
58,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama
2427,"Thin Red Line, The (1998)",Action|Drama|War
1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
34162,Wedding Crashers (2005),Comedy|Romance
494,Executive Decision (1996),Action|Adventure|Thriller
1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
256,Junior (1994),Comedy|Sci-Fi
1235,Harold and Maude (1971),Comedy|Drama|Romance
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
1962,Driving Miss Daisy (1989),Drama
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
45,To Die For (1995),Comedy|Drama|Thriller
4367,Lara Croft: Tomb Raider (2001),Action|Adventure
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
3386,JFK (1991),Drama|Mystery|Thriller
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
186,Nine Months (1995),Comedy|Romance
2064,Roger & Me (1989),Documentary
455,Free Willy (1993),Adventure|Children|Drama
216,Billy Madison (1995),Comedy
5266,Panic Room (2002),Thriller
70286,District 9 (2009),Mystery|Sci-Fi|Thriller
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance
1272,Patton (1970),Drama|War
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
5,Father of the Bride Part II (1995),Comedy
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
1357,Shine (1996),Drama|Romance
1244,Manhattan (1979),Comedy|Drama|Romance
3174,Man on the Moon (1999),Comedy|Drama
3247,Sister Act (1992),Comedy|Crime
4002,"Planes, Trains & Automobiles (1987)",Comedy
2020,Dangerous Liaisons (1988),Drama|Romance
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
2949,Dr. No (1962),Action|Adventure|Thriller
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime
8970,Finding Neverland (2004),Drama
2231,Rounders (1998),Drama
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
34405,Serenity (2005),Action|Adventure|Sci-Fi
69122,"Hangover, The (2009)",Comedy|Crime
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
4239,Blow (2001),Crime|Drama
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
3916,Remember the Titans (2000),Drama
225,Disclosure (1994),Drama|Thriller
44195,Thank You for Smoking (2006),Comedy|Drama
224,Don Juan DeMarco (1995),Comedy|Drama|Romance
585,"Brady Bunch Movie, The (1995)",Comedy
261,Little Women (1994),Drama
31,Dangerous Minds (1995),Drama
2944,"Dirty Dozen, The (1967)",Action|Drama|War
372,Reality Bites (1994),Comedy|Drama|Romance
1299,"Killing Fields, The (1984)",Drama|War
3252,Scent of a Woman (1992),Drama
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
8376,Napoleon Dynamite (2004),Comedy
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller
1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
2724,Runaway Bride (1999),Comedy|Romance
3698,"Running Man, The (1987)",Action|Sci-Fi
24,Powder (1995),Drama|Sci-Fi
2018,Bambi (1942),Animation|Children|Drama
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
3617,Road Trip (2000),Comedy
1513,Romy and Michele's High School Reunion (1997),Comedy
3361,Bull Durham (1988),Comedy|Drama|Romance
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy
4321,City Slickers (1991),Comedy|Western
2145,Pretty in Pink (1986),Comedy|Drama|Romance
3363,American Graffiti (1973),Comedy|Drama
252,I.Q. (1994),Comedy|Romance
3072,Moonstruck (1987),Comedy|Romance
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
2908,Boys Don't Cry (1999),Drama
376,"River Wild, The (1994)",Action|Thriller
2605,Entrapment (1999),Crime|Thriller
1061,Sleepers (1996),Thriller
30812,"Aviator, The (2004)",Drama
315,"Specialist, The (1994)",Action|Drama|Thriller
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
2108,L.A. Story (1991),Comedy|Romance
1680,Sliding Doors (1998),Drama|Romance
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
1960,"Last Emperor, The (1987)",Drama
1093,"Doors, The (1991)",Drama
2501,October Sky (1999),Drama
3020,Falling Down (1993),Action|Drama
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
327,Tank Girl (1995),Action|Comedy|Sci-Fi
282,Nell (1994),Drama
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
170,Hackers (1995),Action|Adventure|Crime|Thriller
2352,"Big Chill, The (1983)",Comedy|Drama
3362,Dog Day Afternoon (1975),Crime|Drama
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
1378,Young Guns (1988),Action|Comedy|Western
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
52,Mighty Aphrodite (1995),Comedy|Drama|Romance
1367,101 Dalmatians (1996),Adventure|Children|Comedy
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
1077,Sleeper (1973),Comedy|Sci-Fi
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical
27773,Old Boy (2003),Mystery|Thriller
2478,¡Three Amigos! (1986),Comedy|Western
3510,Frequency (2000),Drama|Thriller
1298,Pink Floyd: The Wall (1982),Drama|Musical
1779,Sphere (1998),Sci-Fi|Thriller
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
1186,"Sex, Lies, and Videotape (1989)",Drama
41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
2948,From Russia with Love (1963),Action|Adventure|Thriller
247,Heavenly Creatures (1994),Crime|Drama
838,Emma (1996),Comedy|Drama|Romance
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy
1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
105,"Bridges of Madison County, The (1995)",Drama|Romance
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir
5013,Gosford Park (2001),Comedy|Drama|Mystery
54503,Superbad (2007),Comedy
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
7458,Troy (2004),Action|Adventure|Drama|War
5903,Equilibrium (2002),Action|Sci-Fi|Thriller
3301,"Whole Nine Yards, The (2000)",Comedy|Crime
2109,"Jerk, The (1979)",Comedy
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
616,"Aristocats, The (1970)",Animation|Children
1982,Halloween (1978),Horror
1095,Glengarry Glen Ross (1992),Drama
2371,Fletch (1985),Comedy|Crime|Mystery
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
1175,Delicatessen (1991),Comedy|Drama|Romance
1042,That Thing You Do! (1996),Comedy|Drama
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
1188,Strictly Ballroom (1992),Comedy|Romance
40819,Walk the Line (2005),Drama|Musical|Romance
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
3555,U-571 (2000),Action|Thriller|War
2366,King Kong (1933),Action|Adventure|Fantasy|Horror
1586,G.I. Jane (1997),Action|Drama
2313,"Elephant Man, The (1980)",Drama
8529,"Terminal, The (2004)",Comedy|Drama|Romance
348,Bullets Over Broadway (1994),Comedy
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller
2378,Police Academy (1984),Comedy|Crime
1020,Cool Runnings (1993),Comedy
230,Dolores Claiborne (1995),Drama|Thriller
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
1292,Being There (1979),Comedy|Drama
1952,Midnight Cowboy (1969),Drama
3424,Do the Right Thing (1989),Drama
3148,"Cider House Rules, The (1999)",Drama
5630,Red Dragon (2002),Crime|Mystery|Thriller
303,"Quick and the Dead, The (1995)",Action|Thriller|Western
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi
2581,Never Been Kissed (1999),Comedy|Romance
1441,Benny & Joon (1993),Comedy|Romance
2243,Broadcast News (1987),Comedy|Drama|Romance
3317,Wonder Boys (2000),Comedy|Drama
47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
4641,Ghost World (2001),Comedy|Drama
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
3105,Awakenings (1990),Drama|Mystery
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
4701,Rush Hour 2 (2001),Action|Comedy
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
2616,Dick Tracy (1990),Action|Crime
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
3263,White Men Can't Jump (1992),Comedy|Drama
7293,50 First Dates (2004),Comedy|Romance
3556,"Virgin Suicides, The (1999)",Drama|Romance
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
1449,Waiting for Guffman (1996),Comedy
3354,Mission to Mars (2000),Sci-Fi
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
3697,Predator 2 (1990),Action|Sci-Fi|Thriller
1296,"Room with a View, A (1986)",Drama|Romance
1957,Chariots of Fire (1981),Drama
647,Courage Under Fire (1996),Action|Crime|Drama|War
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
3005,"Bone Collector, The (1999)",Thriller
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
2409,Rocky II (1979),Action|Drama
1212,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
193,Showgirls (1995),Drama
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy
866,Bound (1996),Crime|Drama|Romance|Thriller
2096,Sleeping Beauty (1959),Animation|Children|Musical
64614,Gran Torino (2008),Crime|Drama
762,Striptease (1996),Comedy|Crime
4344,Swordfish (2001),Action|Crime|Drama
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance
2300,"Producers, The (1968)",Comedy
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
1104,"Streetcar Named Desire, A (1951)",Drama
524,Rudy (1993),Drama
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
800,Lone Star (1996),Drama|Mystery|Western
954,Mr. Smith Goes to Washington (1939),Drama
2340,Meet Joe Black (1998),Romance
8957,Saw (2004),Horror|Mystery|Thriller
1385,Under Siege (1992),Action|Drama|Thriller
916,Roman Holiday (1953),Comedy|Drama|Romance
204,Under Siege 2: Dark Territory (1995),Action
379,Timecop (1994),Action|Sci-Fi|Thriller
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
319,Shallow Grave (1994),Comedy|Drama|Thriller
2431,Patch Adams (1998),Comedy|Drama
6281,Phone Booth (2002),Drama|Thriller
272,"Madness of King George, The (1994)",Comedy|Drama
2795,National Lampoon's Vacation (1983),Comedy
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
1911,Dr. Dolittle (1998),Comedy
4901,Spy Game (2001),Action|Crime|Drama|Thriller
2707,Arlington Road (1999),Thriller
4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller
362,"Jungle Book, The (1994)",Adventure|Children|Romance
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy
1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama
3450,Grumpy Old Men (1993),Comedy
1965,Repo Man (1984),Comedy|Sci-Fi
2067,Doctor Zhivago (1965),Drama|Romance|War
8528,Dodgeball: A True Underdog Story (2004),Comedy
3087,Scrooged (1988),Comedy|Fantasy|Romance
2335,"Waterboy, The (1998)",Comedy
39183,Brokeback Mountain (2005),Drama|Romance
4019,Finding Forrester (2000),Drama
3809,What About Bob? (1991),Comedy
54272,"Simpsons Movie, The (2007)",Animation|Comedy
2872,Excalibur (1981),Adventure|Fantasy
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
1185,My Left Foot (1989),Drama
1499,Anaconda (1997),Action|Adventure|Thriller
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance
532,Serial Mom (1994),Comedy|Crime|Horror
74458,Shutter Island (2010),Drama|Mystery|Thriller
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
1350,"Omen, The (1976)",Horror|Mystery|Thriller
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
2010,Metropolis (1927),Drama|Sci-Fi
382,Wolf (1994),Drama|Horror|Romance|Thriller
3098,"Natural, The (1984)",Drama
531,"Secret Garden, The (1993)",Children|Drama
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Romance|Thriller
1103,Rebel Without a Cause (1955),Drama
6708,Matchstick Men (2003),Comedy|Crime|Drama
2411,Rocky IV (1985),Action|Drama
4855,Dirty Harry (1971),Action|Crime|Thriller
3100,"River Runs Through It, A (1992)",Drama
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
3683,Blood Simple (1984),Crime|Drama|Film-Noir
2739,"Color Purple, The (1985)",Drama
3409,Final Destination (2000),Drama|Thriller
1257,Better Off Dead... (1985),Comedy|Romance
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery
44199,Inside Man (2006),Crime|Drama|Thriller
2991,Live and Let Die (1973),Action|Adventure|Thriller
277,Miracle on 34th Street (1994),Drama
162,Crumb (1994),Documentary
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
2600,eXistenZ (1999),Action|Sci-Fi|Thriller
3168,Easy Rider (1969),Adventure|Drama
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
2788,Monty Python's And Now for Something Completely Different (1971),Comedy
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
2410,Rocky III (1982),Action|Drama
5945,About Schmidt (2002),Comedy|Drama
56782,There Will Be Blood (2007),Drama|Western
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama
2528,Logan's Run (1976),Action|Adventure|Sci-Fi
6188,Old School (2003),Comedy
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
2394,"Prince of Egypt, The (1998)",Animation|Musical
2137,Charlotte's Web (1973),Animation|Children
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
909,"Apartment, The (1960)",Comedy|Drama|Romance
1945,On the Waterfront (1954),Crime|Drama
1958,Terms of Endearment (1983),Comedy|Drama
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
2428,"Faculty, The (1998)",Horror|Sci-Fi
3798,What Lies Beneath (2000),Drama|Horror|Mystery
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
481,Kalifornia (1993),Drama|Thriller
2728,Spartacus (1960),Action|Drama|Romance|War
5872,Die Another Day (2002),Action|Adventure|Thriller
1409,Michael (1996),Comedy|Drama|Fantasy|Romance
8950,"Machinist, The (Maquinista, El) (2004)",Mystery|Thriller
3476,Jacob's Ladder (1990),Horror|Mystery
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
1091,Weekend at Bernie's (1989),Comedy
60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
1438,Dante's Peak (1997),Action|Thriller
1635,"Ice Storm, The (1997)",Drama
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
5254,Blade II (2002),Action|Horror|Thriller
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller
413,Airheads (1994),Comedy
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi
1086,Dial M for Murder (1954),Crime|Mystery|Thriller
2642,Superman III (1983),Action|Adventure|Sci-Fi
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
237,Forget Paris (1995),Comedy|Romance
194,Smoke (1995),Comedy|Drama
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
1883,Bulworth (1998),Comedy|Drama|Romance
1589,Cop Land (1997),Action|Crime|Drama|Thriller
3254,Wayne's World 2 (1993),Comedy
799,"Frighteners, The (1996)",Comedy|Horror|Thriller
3526,Parenthood (1989),Comedy|Drama
1955,Kramer vs. Kramer (1979),Drama
3060,"Commitments, The (1991)",Comedy|Drama|Musical
1100,Days of Thunder (1990),Action|Drama|Romance
562,Welcome to the Dollhouse (1995),Comedy|Drama
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
1476,Private Parts (1997),Comedy|Drama
52973,Knocked Up (2007),Comedy|Drama|Romance
5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
3285,"Beach, The (2000)",Adventure|Drama
55765,American Gangster (2007),Crime|Drama|Thriller
5015,Monster's Ball (2001),Drama|Romance
2004,Gremlins 2: The New Batch (1990),Comedy|Horror
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
3504,Network (1976),Comedy|Drama
8783,"Village, The (2004)",Drama|Mystery|Thriller
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
6936,Elf (2003),Children|Comedy|Fantasy
1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6323,Identity (2003),Crime|Horror|Mystery|Thriller
4007,Wall Street (1987),Drama
2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
1124,On Golden Pond (1981),Drama
6534,Hulk (2003),Action|Adventure|Sci-Fi
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical
1125,"Return of the Pink Panther, The (1975)",Comedy|Crime
5810,8 Mile (2002),Drama
215,Before Sunrise (1995),Drama|Romance
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
1411,Hamlet (1996),Crime|Drama|Romance
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
